Treatment,Generation,Session,SessionDate,ChainID,ParticipantID,Trial,TrialChain,Configuration,Speed,Payoff,wT,wR,wB,wL,mapT,mapR,mapB,mapL,comX,comY,Inertia,survey_birthyear,SessionGender
CON,2,d86hxqq3,2024-04-04,NFAFU,9te5j9ls,1,6,1-2-1-1,151.1723835616438,0.37,1,2,1,1,NA,NA,NA,NA,0.5,0,5,1989,Female
CON,2,d86hxqq3,2024-04-04,NFAFU,9te5j9ls,2,7,1-4-1-1,150.34855585831062,0.37,1,4,1,1,NA,NA,NA,NA,1.5,0,7,1989,Female
CON,2,d86hxqq3,2024-04-04,NFAFU,9te5j9ls,3,8,1-3-2-1,146.51598513011152,0.34,1,3,2,1,NA,NA,NA,NA,1,-0.5,7,1989,Female
CON,2,d86hxqq3,2024-04-04,NFAFU,9te5j9ls,4,9,1-12-2-1,0,0,1,12,2,1,NA,NA,NA,NA,5.5,-0.5,16,1989,Female
CON,2,d86hxqq3,2024-04-04,NFAFU,9te5j9ls,5,10,3-4-3-3,146.12796610169494,0.34,3,4,3,3,NA,NA,NA,NA,0.5,0,13,1989,Female
CON,2,ybew4nfb,2024-04-04,NIORI,4ewd7hoe,1,6,10-12-5-5,131.62671755725194,0.25,10,12,5,5,NA,NA,NA,NA,3.5,2.5,32,1988,Female
CON,2,ybew4nfb,2024-04-04,NIORI,4ewd7hoe,2,7,9-8-5-5,139.47906976744184,0.3,9,8,5,5,NA,NA,NA,NA,1.5,2,27,1988,Female
CON,2,ybew4nfb,2024-04-04,NIORI,4ewd7hoe,3,8,6-5-5-5,138.63798994974874,0.29,6,5,5,5,NA,NA,NA,NA,0,0.5,21,1988,Female
CON,2,ybew4nfb,2024-04-04,NIORI,4ewd7hoe,4,9,5-7-5-4,138.91722054380665,0.3,5,7,5,4,NA,NA,NA,NA,1.5,0,21,1988,Female
CON,2,ybew4nfb,2024-04-04,NIORI,4ewd7hoe,5,10,5-3-5-4,127.3140747577296,0.23,5,3,5,4,NA,NA,NA,NA,-0.5,0,17,1988,Female
CON,2,dfylesut,2024-04-05,NRLBI,ju2ftkuo,1,6,3-3-3-3,144.2182958703607,0.33,3,3,3,3,NA,NA,NA,NA,0,0,12,2003,Male
CON,2,dfylesut,2024-04-05,NRLBI,ju2ftkuo,2,7,4-2-2-2,150.7593442622951,0.37,4,2,2,2,NA,NA,NA,NA,0,1,10,2003,Male
CON,2,dfylesut,2024-04-05,NRLBI,ju2ftkuo,3,8,5-2-2-2,151.4212952799122,0.37,5,2,2,2,NA,NA,NA,NA,0,1.5,11,2003,Male
CON,2,dfylesut,2024-04-05,NRLBI,ju2ftkuo,4,9,4-1-1-1,153.7846153846154,0.39,4,1,1,1,NA,NA,NA,NA,0,1.5,7,2003,Male
CON,2,dfylesut,2024-04-05,NRLBI,ju2ftkuo,5,10,3-2-1-1,154.55999999999997,0.39,3,2,1,1,NA,NA,NA,NA,0.5,1,7,2003,Male
CON,2,dfylesut,2024-04-05,NROEK,12bwfywc,1,6,6-5-4-3,146.74978723404257,0.34,6,5,4,3,NA,NA,NA,NA,1,1,18,1991,Male
CON,2,dfylesut,2024-04-05,NROEK,12bwfywc,2,7,7-6-5-4,142.50495867768595,0.32,7,6,5,4,NA,NA,NA,NA,1,1,22,1991,Male
CON,2,dfylesut,2024-04-05,NROEK,12bwfywc,3,8,5-4-3-2,150.43053435114504,0.37,5,4,3,2,NA,NA,NA,NA,1,1,14,1991,Male
CON,2,dfylesut,2024-04-05,NROEK,12bwfywc,4,9,5-5-4-4,144.14294670846397,0.33,5,5,4,4,NA,NA,NA,NA,0.5,0.5,18,1991,Male
CON,2,dfylesut,2024-04-05,NROEK,12bwfywc,5,10,4-3-2-1,153.44249165739708,0.38,4,3,2,1,NA,NA,NA,NA,1,1,10,1991,Male
CON,2,dfylesut,2024-04-05,OUVVZ,lj0cn45i,1,6,12-2-12-2,119.27782101167315,0.18,12,2,12,2,NA,NA,NA,NA,0,0,28,1996,Male
CON,2,dfylesut,2024-04-05,OUVVZ,lj0cn45i,2,7,6-2-7-2,131.81538461538463,0.25,6,2,7,2,NA,NA,NA,NA,0,-0.5,17,1996,Male
CON,2,dfylesut,2024-04-05,OUVVZ,lj0cn45i,3,8,2-2-2-2,146.984336707512,0.35,2,2,2,2,NA,NA,NA,NA,0,0,8,1996,Male
CON,2,dfylesut,2024-04-05,OUVVZ,lj0cn45i,4,9,2-2-2-2,146.984336707512,0.35,2,2,2,2,NA,NA,NA,NA,0,0,8,1996,Male
CON,2,dfylesut,2024-04-05,OUVVZ,lj0cn45i,5,10,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1996,Male
CON,2,ybew4nfb,2024-04-04,PJEPT,fkrkah0i,1,6,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1990,Female
CON,2,ybew4nfb,2024-04-04,PJEPT,fkrkah0i,2,7,2-2-2-2,146.984336707512,0.35,2,2,2,2,NA,NA,NA,NA,0,0,8,1990,Female
CON,2,ybew4nfb,2024-04-04,PJEPT,fkrkah0i,3,8,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1990,Female
CON,2,ybew4nfb,2024-04-04,PJEPT,fkrkah0i,4,9,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1990,Female
CON,2,ybew4nfb,2024-04-04,PJEPT,fkrkah0i,5,10,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1990,Female
CON,2,dfylesut,2024-04-05,PUNFT,3qsl2ruu,1,6,12-12-11-11,109.7849582172702,0.12,12,12,11,11,NA,NA,NA,NA,0.5,0.5,46,1994,Male
CON,2,dfylesut,2024-04-05,PUNFT,3qsl2ruu,2,7,12-7-7-7,130.01394910461832,0.24,12,7,7,7,NA,NA,NA,NA,0,2.5,33,1994,Male
CON,2,dfylesut,2024-04-05,PUNFT,3qsl2ruu,3,8,12-6-12-6,114.52453300124532,0.15,12,6,12,6,NA,NA,NA,NA,0,0,36,1994,Male
CON,2,dfylesut,2024-04-05,PUNFT,3qsl2ruu,4,9,12-12-1-6,136.5790099009901,0.28,12,12,1,6,NA,NA,NA,NA,3,5.5,31,1994,Male
CON,2,dfylesut,2024-04-05,PUNFT,3qsl2ruu,5,10,12-12-6-6,129.10135704258306,0.24,12,12,6,6,NA,NA,NA,NA,3,3,36,1994,Male
CON,2,ybew4nfb,2024-04-04,QWDMR,wh7ejy5c,1,6,8-4-4-4,144.36923076923077,0.33,8,4,4,4,NA,NA,NA,NA,0,2,20,1990,Female
CON,2,ybew4nfb,2024-04-04,QWDMR,wh7ejy5c,2,7,6-4-7-4,129.04097287184285,0.24,6,4,7,4,NA,NA,NA,NA,0,-0.5,21,1990,Female
CON,2,ybew4nfb,2024-04-04,QWDMR,wh7ejy5c,3,8,10-4-4-4,143.46833073322932,0.32,10,4,4,4,NA,NA,NA,NA,0,3,22,1990,Female
CON,2,ybew4nfb,2024-04-04,QWDMR,wh7ejy5c,4,9,10-8-7-8,127.90431154381083,0.23,10,8,7,8,NA,NA,NA,NA,0,1.5,33,1990,Female
CON,2,ybew4nfb,2024-04-04,QWDMR,wh7ejy5c,5,10,7-4-4-4,144.36923076923077,0.33,7,4,4,4,NA,NA,NA,NA,0,1.5,19,1990,Female
CON,2,ybew4nfb,2024-04-04,RDMJC,urqq9k2v,1,6,5-5-8-7,0,0,5,5,8,7,NA,NA,NA,NA,-1,-1.5,25,1990,Female
CON,2,ybew4nfb,2024-04-04,RDMJC,urqq9k2v,2,7,5-12-5-11,120.37068062827224,0.18,5,12,5,11,NA,NA,NA,NA,0.5,0,33,1990,Female
CON,2,ybew4nfb,2024-04-04,RDMJC,urqq9k2v,3,8,4-12-4-12,117.39982978723404,0.17,4,12,4,12,NA,NA,NA,NA,0,0,32,1990,Female
CON,2,ybew4nfb,2024-04-04,RDMJC,urqq9k2v,4,9,3-12-5-10,0,0,3,12,5,10,NA,NA,NA,NA,1,-1,30,1990,Female
CON,2,ybew4nfb,2024-04-04,RDMJC,urqq9k2v,5,10,6-12-6-11,118.76435643564356,0.17,6,12,6,11,NA,NA,NA,NA,0.5,0,35,1990,Female
CON,2,d86hxqq3,2024-04-04,RVANC,1oope1bg,1,6,8-12-4-10,128.79999999999998,0.24,8,12,4,10,NA,NA,NA,NA,1,2,34,1988,Female
CON,2,d86hxqq3,2024-04-04,RVANC,1oope1bg,2,7,12-12-4-5,133.15135135135137,0.26,12,12,4,5,NA,NA,NA,NA,3.5,4,33,1988,Female
CON,2,d86hxqq3,2024-04-04,RVANC,1oope1bg,3,8,4-12-4-12,117.39982978723404,0.17,4,12,4,12,NA,NA,NA,NA,0,0,32,1988,Female
CON,2,d86hxqq3,2024-04-04,RVANC,1oope1bg,4,9,2-9-2-5,138.15202804206308,0.29,2,9,2,5,NA,NA,NA,NA,2,0,18,1988,Female
CON,2,d86hxqq3,2024-04-04,RVANC,1oope1bg,5,10,2-12-2-2,0,0,2,12,2,2,NA,NA,NA,NA,5,0,18,1988,Female
CON,2,dfylesut,2024-04-05,UGMYA,xw5tl9lh,1,6,8-12-4-6,133.4088974854932,0.26,8,12,4,6,NA,NA,NA,NA,3,2,30,1990,Male
CON,2,dfylesut,2024-04-05,UGMYA,xw5tl9lh,2,7,9-11-5-7,132.89479768786126,0.26,9,11,5,7,NA,NA,NA,NA,2,2,32,1990,Male
CON,2,dfylesut,2024-04-05,UGMYA,xw5tl9lh,3,8,8-12-5-7,130.56772361571225,0.25,8,12,5,7,NA,NA,NA,NA,2.5,1.5,32,1990,Male
CON,2,dfylesut,2024-04-05,UGMYA,xw5tl9lh,4,9,10-12-4-4,133.47343976777938,0.26,10,12,4,4,NA,NA,NA,NA,4,3,30,1990,Male
CON,2,dfylesut,2024-04-05,UGMYA,xw5tl9lh,5,10,12-12-4-5,133.15135135135137,0.26,12,12,4,5,NA,NA,NA,NA,3.5,4,33,1990,Male
CON,2,ybew4nfb,2024-04-04,UYTLZ,pzxpkscu,1,6,12-12-4-4,133.15135135135137,0.26,12,12,4,4,NA,NA,NA,NA,4,4,32,2002,Female
CON,2,ybew4nfb,2024-04-04,UYTLZ,pzxpkscu,2,7,8-8-4-4,142.72612519399897,0.32,8,8,4,4,NA,NA,NA,NA,2,2,24,2002,Female
CON,2,ybew4nfb,2024-04-04,UYTLZ,pzxpkscu,3,8,8-8-5-6,138.15202804206308,0.29,8,8,5,6,NA,NA,NA,NA,1,1.5,27,2002,Female
CON,2,ybew4nfb,2024-04-04,UYTLZ,pzxpkscu,4,9,8-8-5-5,139.54962063732927,0.3,8,8,5,5,NA,NA,NA,NA,1.5,1.5,26,2002,Female
CON,2,ybew4nfb,2024-04-04,UYTLZ,pzxpkscu,5,10,7-7-4-4,144.14294670846397,0.33,7,7,4,4,NA,NA,NA,NA,1.5,1.5,22,2002,Female
CON,2,ybew4nfb,2024-04-04,VOMIU,edr3j4a1,1,6,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1989,Female
CON,2,ybew4nfb,2024-04-04,VOMIU,edr3j4a1,2,7,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1989,Female
CON,2,ybew4nfb,2024-04-04,VOMIU,edr3j4a1,3,8,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1989,Female
CON,2,ybew4nfb,2024-04-04,VOMIU,edr3j4a1,4,9,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1989,Female
CON,2,ybew4nfb,2024-04-04,VOMIU,edr3j4a1,5,10,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1989,Female
CON,2,dfylesut,2024-04-05,VZMVT,fy190032,1,6,6-6-6-6,131.94146341463414,0.25,6,6,6,6,NA,NA,NA,NA,0,0,24,1991,Male
CON,2,dfylesut,2024-04-05,VZMVT,fy190032,2,7,9-9-6-6,134.6459736456808,0.27,9,9,6,6,NA,NA,NA,NA,1.5,1.5,30,1991,Male
CON,2,dfylesut,2024-04-05,VZMVT,fy190032,3,8,6-6-9-9,0,0,6,6,9,9,NA,NA,NA,NA,-1.5,-1.5,30,1991,Male
CON,2,dfylesut,2024-04-05,VZMVT,fy190032,4,9,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1991,Male
CON,2,dfylesut,2024-04-05,VZMVT,fy190032,5,10,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1991,Male
CON,2,dfylesut,2024-04-05,WASCW,6xvjpikl,1,6,8-8-8-8,121.96710875331564,0.19,8,8,8,8,NA,NA,NA,NA,0,0,32,2002,Male
CON,2,dfylesut,2024-04-05,WASCW,6xvjpikl,2,7,6-6-6-6,131.94146341463414,0.25,6,6,6,6,NA,NA,NA,NA,0,0,24,2002,Male
CON,2,dfylesut,2024-04-05,WASCW,6xvjpikl,3,8,8-9-6-7,132.83081367356763,0.26,8,9,6,7,NA,NA,NA,NA,1,1,30,2002,Male
CON,2,dfylesut,2024-04-05,WASCW,6xvjpikl,4,9,8-9-6-8,130.56772361571225,0.25,8,9,6,8,NA,NA,NA,NA,0.5,1,31,2002,Male
CON,2,dfylesut,2024-04-05,WASCW,6xvjpikl,5,10,8-9-6-9,127.13806451612902,0.23,8,9,6,9,NA,NA,NA,NA,0,1,32,2002,Male
CON,2,dfylesut,2024-04-05,YCSSB,bffppnww,1,6,10-10-6-10,125.23359055832954,0.21,10,10,6,10,NA,NA,NA,NA,0,2,36,1990,Male
CON,2,dfylesut,2024-04-05,YCSSB,bffppnww,2,7,9-10-4-6,137.66946107784432,0.29,9,10,4,6,NA,NA,NA,NA,2,2.5,29,1990,Male
CON,2,dfylesut,2024-04-05,YCSSB,bffppnww,3,8,9-10-4-4,138.7774647887324,0.3,9,10,4,4,NA,NA,NA,NA,3,2.5,27,1990,Male
CON,2,dfylesut,2024-04-05,YCSSB,bffppnww,4,9,9-8-4-4,142.50495867768595,0.32,9,8,4,4,NA,NA,NA,NA,2,2.5,25,1990,Male
CON,2,dfylesut,2024-04-05,YCSSB,bffppnww,5,10,7-8-4-4,142.65232678386764,0.32,7,8,4,4,NA,NA,NA,NA,2,1.5,23,1990,Male
CON,2,ybew4nfb,2024-04-04,ZQPYJ,7imi65d8,1,6,3-1-3-1,146.51598513011152,0.34,3,1,3,1,NA,NA,NA,NA,0,0,8,1988,Female
CON,2,ybew4nfb,2024-04-04,ZQPYJ,7imi65d8,2,7,3-5-3-5,140.2590747330961,0.3,3,5,3,5,NA,NA,NA,NA,0,0,16,1988,Female
CON,2,ybew4nfb,2024-04-04,ZQPYJ,7imi65d8,3,8,7-7-7-7,127.02099447513812,0.22,7,7,7,7,NA,NA,NA,NA,0,0,28,1988,Female
CON,2,ybew4nfb,2024-04-04,ZQPYJ,7imi65d8,4,9,2-2-2-2,146.984336707512,0.35,2,2,2,2,NA,NA,NA,NA,0,0,8,1988,Female
CON,2,ybew4nfb,2024-04-04,ZQPYJ,7imi65d8,5,10,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1988,Female
CON,3,dfylesut,2024-04-05,AONUU,v2coerap,1,11,6-7-1-2,150.6770070999454,0.37,6,7,1,2,NA,NA,NA,NA,2.5,2.5,16,1993,Male
CON,3,dfylesut,2024-04-05,AONUU,v2coerap,2,12,6-6-3-4,147.2196371398079,0.35,6,6,3,4,NA,NA,NA,NA,1,1.5,19,1993,Male
CON,3,dfylesut,2024-04-05,AONUU,v2coerap,3,13,5-5-3-3,148.80776699029127,0.36,5,5,3,3,NA,NA,NA,NA,1,1,16,1993,Male
CON,3,dfylesut,2024-04-05,AONUU,v2coerap,4,14,6-5-5-4,141.9185185185185,0.31,6,5,5,4,NA,NA,NA,NA,0.5,0.5,20,1993,Male
CON,3,dfylesut,2024-04-05,AONUU,v2coerap,5,15,6-6-8-7,0,0,6,6,8,7,NA,NA,NA,NA,-0.5,-1,27,1993,Male
CON,3,ybew4nfb,2024-04-04,BCVML,9wr49yzq,1,11,4-6-4-6,136.1745310957552,0.28,4,6,4,6,NA,NA,NA,NA,0,0,20,2006,Female
CON,3,ybew4nfb,2024-04-04,BCVML,9wr49yzq,2,12,6-12-6-6,0,0,6,12,6,6,NA,NA,NA,NA,3,0,30,2006,Female
CON,3,ybew4nfb,2024-04-04,BCVML,9wr49yzq,3,13,6-12-6-12,114.52453300124532,0.15,6,12,6,12,NA,NA,NA,NA,0,0,36,2006,Female
CON,3,ybew4nfb,2024-04-04,BCVML,9wr49yzq,4,14,12-12-12-12,102.29499443826472,0.07,12,12,12,12,NA,NA,NA,NA,0,0,48,2006,Female
CON,3,ybew4nfb,2024-04-04,BCVML,9wr49yzq,5,15,6-8-6-8,126.67107438016528,0.22,6,8,6,8,NA,NA,NA,NA,0,0,28,2006,Female
CON,3,ybew4nfb,2024-04-04,BHTAR,o80sn208,1,11,7-10-5-3,0,0,7,10,5,3,NA,NA,NA,NA,3.5,1,25,1997,Female
CON,3,ybew4nfb,2024-04-04,BHTAR,o80sn208,2,12,10-3-2-9,0,0,10,3,2,9,NA,NA,NA,NA,-3,4,24,1997,Female
CON,3,ybew4nfb,2024-04-04,BHTAR,o80sn208,3,13,5-5-4-5,140.83185298621746,0.31,5,5,4,5,NA,NA,NA,NA,0,0.5,19,1997,Female
CON,3,ybew4nfb,2024-04-04,BHTAR,o80sn208,4,14,3-3-3-3,144.2182958703607,0.33,3,3,3,3,NA,NA,NA,NA,0,0,12,1997,Female
CON,3,ybew4nfb,2024-04-04,BHTAR,o80sn208,5,15,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1997,Female
CON,3,dfylesut,2024-04-05,BZVTE,bpvush5l,1,11,8-9-4-1,136.3764705882353,0.28,8,9,4,1,NA,NA,NA,NA,4,2,22,2005,Male
CON,3,dfylesut,2024-04-05,BZVTE,bpvush5l,2,12,11-12-1-1,133.6027118644068,0.26,11,12,1,1,NA,NA,NA,NA,5.5,5,25,2005,Male
CON,3,dfylesut,2024-04-05,BZVTE,bpvush5l,3,13,12-12-12-12,102.29499443826472,0.07,12,12,12,12,NA,NA,NA,NA,0,0,48,2005,Male
CON,3,dfylesut,2024-04-05,BZVTE,bpvush5l,4,14,12-1-12-1,119.8477845351868,0.18,12,1,12,1,NA,NA,NA,NA,0,0,26,2005,Male
CON,3,dfylesut,2024-04-05,BZVTE,bpvush5l,5,15,12-6-12-6,114.52453300124532,0.15,12,6,12,6,NA,NA,NA,NA,0,0,36,2005,Male
CON,3,dfylesut,2024-04-05,CWFVH,qdk9i49z,1,11,10-10-10-10,111.87737226277372,0.13,10,10,10,10,NA,NA,NA,NA,0,0,40,1993,Male
CON,3,dfylesut,2024-04-05,CWFVH,qdk9i49z,2,12,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1993,Male
CON,3,dfylesut,2024-04-05,CWFVH,qdk9i49z,3,13,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1993,Male
CON,3,dfylesut,2024-04-05,CWFVH,qdk9i49z,4,14,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1993,Male
CON,3,dfylesut,2024-04-05,CWFVH,qdk9i49z,5,15,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1993,Male
CON,3,ybew4nfb,2024-04-04,DHIUZ,oqde3uea,1,11,1-9-1-3,0,0,1,9,1,3,NA,NA,NA,NA,3,0,14,1995,Female
CON,3,ybew4nfb,2024-04-04,DHIUZ,oqde3uea,2,12,1-8-1-1,0,0,1,8,1,1,NA,NA,NA,NA,3.5,0,11,1995,Female
CON,3,ybew4nfb,2024-04-04,DHIUZ,oqde3uea,3,13,1-9-1-3,0,0,1,9,1,3,NA,NA,NA,NA,3,0,14,1995,Female
CON,3,ybew4nfb,2024-04-04,DHIUZ,oqde3uea,4,14,4-9-4-3,0,0,4,9,4,3,NA,NA,NA,NA,3,0,20,1995,Female
CON,3,ybew4nfb,2024-04-04,DHIUZ,oqde3uea,5,15,4-4-4-3,144.36923076923077,0.33,4,4,4,3,NA,NA,NA,NA,0.5,0,15,1995,Female
CON,3,dfylesut,2024-04-05,DNBQN,zlejh76k,1,11,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1997,Male
CON,3,dfylesut,2024-04-05,DNBQN,zlejh76k,2,12,12-12-12-12,102.29499443826472,0.07,12,12,12,12,NA,NA,NA,NA,0,0,48,1997,Male
CON,3,dfylesut,2024-04-05,DNBQN,zlejh76k,3,13,12-1-12-1,119.8477845351868,0.18,12,1,12,1,NA,NA,NA,NA,0,0,26,1997,Male
CON,3,dfylesut,2024-04-05,DNBQN,zlejh76k,4,14,5-1-5-1,142.43138874548268,0.32,5,1,5,1,NA,NA,NA,NA,0,0,12,1997,Male
CON,3,dfylesut,2024-04-05,DNBQN,zlejh76k,5,15,3-1-3-1,146.51598513011152,0.34,3,1,3,1,NA,NA,NA,NA,0,0,8,1997,Male
CON,3,ybew4nfb,2024-04-04,EAVZQ,v1min2z6,1,11,10-7-10-5,124.49891696750905,0.21,10,7,10,5,NA,NA,NA,NA,1,0,32,1994,Female
CON,3,ybew4nfb,2024-04-04,EAVZQ,v1min2z6,2,12,10-3-5-4,136.51142998515587,0.28,10,3,5,4,NA,NA,NA,NA,-0.5,2.5,22,1994,Female
CON,3,ybew4nfb,2024-04-04,EAVZQ,v1min2z6,3,13,12-5-5-7,0,0,12,5,5,7,NA,NA,NA,NA,-1,3.5,29,1994,Female
CON,3,ybew4nfb,2024-04-04,EAVZQ,v1min2z6,4,14,5-6-5-6,134.1875486381323,0.27,5,6,5,6,NA,NA,NA,NA,0,0,22,1994,Female
CON,3,ybew4nfb,2024-04-04,EAVZQ,v1min2z6,5,15,10-5-6-5,137.25850746268657,0.29,10,5,6,5,NA,NA,NA,NA,0,2,26,1994,Female
CON,3,dfylesut,2024-04-05,EUVUU,guo4y45c,1,11,10-10-8-7,126.67107438016528,0.22,10,10,8,7,NA,NA,NA,NA,1.5,1,35,1988,Male
CON,3,dfylesut,2024-04-05,EUVUU,guo4y45c,2,12,8-9-8-7,125.69002277904328,0.22,8,9,8,7,NA,NA,NA,NA,1,0,32,1988,Male
CON,3,dfylesut,2024-04-05,EUVUU,guo4y45c,3,13,9-9-8-7,127.07950253339472,0.22,9,9,8,7,NA,NA,NA,NA,1,0.5,33,1988,Male
CON,3,dfylesut,2024-04-05,EUVUU,guo4y45c,4,14,9-9-8-7,127.07950253339472,0.22,9,9,8,7,NA,NA,NA,NA,1,0.5,33,1988,Male
CON,3,dfylesut,2024-04-05,EUVUU,guo4y45c,5,15,9-9-8-7,127.07950253339472,0.22,9,9,8,7,NA,NA,NA,NA,1,0.5,33,1988,Male
CON,3,ybew4nfb,2024-04-04,JIDRS,s88agbdb,1,11,8-7-9-7,117.39982978723404,0.17,8,7,9,7,NA,NA,NA,NA,0,-0.5,31,2002,Female
CON,3,ybew4nfb,2024-04-04,JIDRS,s88agbdb,2,12,9-7-2-11,0,0,9,7,2,11,NA,NA,NA,NA,-2,3.5,29,2002,Female
CON,3,ybew4nfb,2024-04-04,JIDRS,s88agbdb,3,13,8-6-8-6,126.67107438016528,0.22,8,6,8,6,NA,NA,NA,NA,0,0,28,2002,Female
CON,3,ybew4nfb,2024-04-04,JIDRS,s88agbdb,4,14,8-11-8-11,113.76890721649484,0.14,8,11,8,11,NA,NA,NA,NA,0,0,38,2002,Female
CON,3,ybew4nfb,2024-04-04,JIDRS,s88agbdb,5,15,8-8-8-8,121.96710875331564,0.19,8,8,8,8,NA,NA,NA,NA,0,0,32,2002,Female
CON,3,ybew4nfb,2024-04-04,KSNCD,s4ezv0o4,1,11,12-11-12-11,104.58286580742988,0.09,12,11,12,11,NA,NA,NA,NA,0,0,46,1997,Female
CON,3,ybew4nfb,2024-04-04,KSNCD,s4ezv0o4,2,12,12-10-12-10,106.76842105263158,0.1,12,10,12,10,NA,NA,NA,NA,0,0,44,1997,Female
CON,3,ybew4nfb,2024-04-04,KSNCD,s4ezv0o4,3,13,12-8-12-8,110.93268998793728,0.13,12,8,12,8,NA,NA,NA,NA,0,0,40,1997,Female
CON,3,ybew4nfb,2024-04-04,KSNCD,s4ezv0o4,4,14,12-6-12-6,114.52453300124532,0.15,12,6,12,6,NA,NA,NA,NA,0,0,36,1997,Female
CON,3,ybew4nfb,2024-04-04,KSNCD,s4ezv0o4,5,15,12-4-12-4,117.39982978723404,0.17,12,4,12,4,NA,NA,NA,NA,0,0,32,1997,Female
CON,3,dfylesut,2024-04-05,LAGQO,v23q6lt8,1,11,12-12-12-12,102.29499443826472,0.07,12,12,12,12,NA,NA,NA,NA,0,0,48,1991,Male
CON,3,dfylesut,2024-04-05,LAGQO,v23q6lt8,2,12,1-12-1-12,119.8477845351868,0.18,1,12,1,12,NA,NA,NA,NA,0,0,26,1991,Male
CON,3,dfylesut,2024-04-05,LAGQO,v23q6lt8,3,13,1-6-1-12,0,0,1,6,1,12,NA,NA,NA,NA,-3,0,20,1991,Male
CON,3,dfylesut,2024-04-05,LAGQO,v23q6lt8,4,14,1-12-1-12,119.8477845351868,0.18,1,12,1,12,NA,NA,NA,NA,0,0,26,1991,Male
CON,3,dfylesut,2024-04-05,LAGQO,v23q6lt8,5,15,12-1-12-1,119.8477845351868,0.18,12,1,12,1,NA,NA,NA,NA,0,0,26,1991,Male
CON,3,dfylesut,2024-04-05,NDTSO,imejgdom,1,11,6-5-5-7,0,0,6,5,5,7,NA,NA,NA,NA,-1,0.5,23,1997,Male
CON,3,dfylesut,2024-04-05,NDTSO,imejgdom,2,12,4-6-4-5,140.18780487804878,0.3,4,6,4,5,NA,NA,NA,NA,0.5,0,19,1997,Male
CON,3,dfylesut,2024-04-05,NDTSO,imejgdom,3,13,7-4-4-4,144.36923076923077,0.33,7,4,4,4,NA,NA,NA,NA,0,1.5,19,1997,Male
CON,3,dfylesut,2024-04-05,NDTSO,imejgdom,4,14,4-2-2-2,150.7593442622951,0.37,4,2,2,2,NA,NA,NA,NA,0,1,10,1997,Male
CON,3,dfylesut,2024-04-05,NDTSO,imejgdom,5,15,5-3-2-3,150.10315560391732,0.36,5,3,2,3,NA,NA,NA,NA,0,1.5,13,1997,Male
CON,3,d86hxqq3,2024-04-04,NFAFU,82zqzret,1,11,3-4-3-3,146.12796610169494,0.34,3,4,3,3,NA,NA,NA,NA,0.5,0,13,1996,Female
CON,3,d86hxqq3,2024-04-04,NFAFU,82zqzret,2,12,3-7-3-3,142.06467559217305,0.32,3,7,3,3,NA,NA,NA,NA,2,0,16,1996,Female
CON,3,d86hxqq3,2024-04-04,NFAFU,82zqzret,3,13,7-7-6-6,135.04140969162995,0.27,7,7,6,6,NA,NA,NA,NA,0.5,0.5,26,1996,Female
CON,3,d86hxqq3,2024-04-04,NFAFU,82zqzret,4,14,6-7-8-8,0,0,6,7,8,8,NA,NA,NA,NA,-0.5,-1,29,1996,Female
CON,3,d86hxqq3,2024-04-04,NFAFU,82zqzret,5,15,4-6-5-3,136.3764705882353,0.28,4,6,5,3,NA,NA,NA,NA,1.5,-0.5,18,1996,Female
CON,3,ybew4nfb,2024-04-04,NIORI,1uiaejad,1,11,8-3-8-5,0,0,8,3,8,5,NA,NA,NA,NA,-1,0,24,1997,Female
